postId,likeCount,likeID,commentID
3574860000000000.0,410,357845,150862
3574650000000000.0,382,734032,759539
3574580000000000.0,258,855803,673447
3571960000000000.0,336,668981,693469
3570320000000000.0,1740,844610,371990
3569310000000000.0,380,174206,603915
3568510000000000.0,418,505335,225164
3568500000000000.0,456,527998,877476
3567600000000000.0,3376,778869,553136
3567430000000000.0,3672,511227,121108
3567420000000000.0,3654,345138,926725
3566680000000000.0,2048,613488,361087
3566490000000000.0,2935,273204,334852
3566410000000000.0,2094,238290,228138
3565920000000000.0,3999,337504,912889
3565290000000000.0,3348,999820,501834
3565260000000000.0,1433,577681,729081
3565260000000000.0,2482,469150,338008
3565140000000000.0,2306,990601,388375
3563070000000000.0,2391,455930,859786
3562730000000000.0,4000,790897,820352
3562540000000000.0,2275,696195,807556
3562410000000000.0,2220,733441,973561
3562390000000000.0,4000,899509,796715
3562380000000000.0,3771,455402,313819
3562000000000000.0,4000,795956,943087
3561580000000000.0,2951,111782,840284
3561240000000000.0,3922,252116,838071
3560550000000000.0,1868,215190,915884
3560070000000000.0,4000,843006,344039
3559820000000000.0,1723,282272,151826
3559270000000000.0,3746,242672,779464
3558770000000000.0,3689,814938,343980
3558150000000000.0,3342,980565,644282
3557460000000000.0,3899,308844,215930
3556920000000000.0,1667,724031,882077
3556910000000000.0,3990,109401,196843
3556870000000000.0,2318,430956,833519
3556170000000000.0,4000,120257,794575
3555380000000000.0,3999,344625,311792
3555150000000000.0,7996,829070,150687
3742840000000000.0,2286,519789,877990
3742840000000000.0,2683,694891,749012
3737450000000000.0,3998,287377,427708
3719130000000000.0,3730,817764,436852
3710600000000000.0,1830,966918,857247
3710590000000000.0,1829,367252,279813
3709560000000000.0,4000,579956,893047
3704090000000000.0,4000,751952,384986
3701170000000000.0,2764,361037,596927
3699770000000000.0,4000,698855,626702
3697550000000000.0,3592,301034,387116
3696860000000000.0,4000,974292,459187
3695720000000000.0,3998,354336,474584
3695590000000000.0,4000,629985,398494
3695250000000000.0,3371,636458,389325
3694840000000000.0,2916,549565,368695
3694710000000000.0,1860,780879,629373
3691410000000000.0,3348,126361,190958
3690700000000000.0,4000,359107,175209
3690690000000000.0,1763,885536,842918
3690280000000000.0,3410,250571,525020
3689920000000000.0,2026,515257,363530
3689540000000000.0,2361,229898,957208
3689170000000000.0,3174,835728,175933
3689160000000000.0,1046,371616,901038
3688860000000000.0,1856,478814,353238
3688850000000000.0,2010,411608,957204
3688730000000000.0,4000,890291,581173
3688670000000000.0,2083,229368,121681
3688670000000000.0,2740,773908,838979
3688660000000000.0,3963,291484,265618
3688650000000000.0,4000,377668,415565
3688470000000000.0,3787,816406,510348
3688430000000000.0,4000,139066,786674
3688420000000000.0,2056,339101,745429
3688420000000000.0,2108,595316,386706
3688410000000000.0,2579,648576,634761
3688410000000000.0,3454,857086,954177
3688390000000000.0,3680,750830,337859
3688290000000000.0,3378,931614,414036
3688150000000000.0,3573,555773,197725
3688140000000000.0,2673,880190,441080
3688140000000000.0,3522,266667,786328
3677140000000000.0,5986,321364,285404
3676580000000000.0,1430,191282,394518
3675440000000000.0,3722,446807,892328
3642730000000000.0,572,458680,916693
3642710000000000.0,2390,445199,445774
3640640000000000.0,1771,741320,973138
3640550000000000.0,384,227537,939558
3587390000000000.0,5026,910010,300111
3587180000000000.0,3404,325134,943454
3580420000000000.0,1288,516618,616485
3555850000000000.0,1930,935234,271935
3555710000000000.0,3204,173165,188069
3552480000000000.0,3468,525968,168594
3552470000000000.0,932,317617,935742
3384090000000000.0,708,738259,191791
3381070000000000.0,180,260695,752482
3376890000000000.0,1090,406654,829317
3376330000000000.0,2450,564377,716125
3363470000000000.0,810,865264,776531
3361250000000000.0,2014,882468,245103
3361090000000000.0,694,298288,253758
3358760000000000.0,278,740271,984664
3358760000000000.0,432,684212,245702
3352070000000000.0,278,350676,605161
3344960000000000.0,338,626111,446392
3343370000000000.0,196,342751,788032
3343370000000000.0,198,550918,567956
15524194670.0,650,605060,353541
14914796771.0,1022,812485,115606
14364173028.0,218,430574,971047
13565197434.0,374,464544,284265
13128097920.0,500,225242,367554
12836772680.0,1772,347029,592783
11036425782.0,204,401536,455599
11023804596.0,270,434477,285860
11022492918.0,442,838127,760244
11018456120.0,480,380889,986922
11013520858.0,352,706705,459750
10993161354.0,1120,984103,991344
10911458374.0,242,893565,719696
9948001677.0,264,846993,128832
9659426065.0,406,969015,199270
9280199868.0,3290,960709,289489
8765652048.0,1150,956810,536312
8698221039.0,424,869599,117276
7303042371.0,168,666496,412486
6848449945.0,372,583981,260333
6350762017.0,712,526418,576407
5293081977.0,418,129739,333958
4923654299.0,428,699847,748668
3641720000000000.0,260,421644,991579
3627130000000000.0,390,465637,757127
3627120000000000.0,302,538814,330180
3626760000000000.0,1046,765544,910681
3622790000000000.0,1618,842058,955148
3619150000000000.0,262,737536,541158
3619150000000000.0,620,327877,921511
3618940000000000.0,1424,735169,603952
3618940000000000.0,1232,698544,163581
3618430000000000.0,3994,905201,437460
3615890000000000.0,3464,549510,947758
3615890000000000.0,2480,984543,183564
3615880000000000.0,2510,947507,803548
3610800000000000.0,4000,341176,558829
3606410000000000.0,3550,433338,678990
3606230000000000.0,1638,521986,541883
3606100000000000.0,832,413989,909768
3606100000000000.0,2820,969690,938878
3605930000000000.0,802,982509,973660
3605890000000000.0,352,897647,778192
3602560000000000.0,3992,573443,127396
3601110000000000.0,1144,787583,743850
3597780000000000.0,3120,464373,790215
3597770000000000.0,3996,735355,289553
3596710000000000.0,1366,174406,211429
3596710000000000.0,2684,845069,227507
3596710000000000.0,2914,567173,427043
3596290000000000.0,3996,197240,208619
3596110000000000.0,1612,692136,810970
3596050000000000.0,3988,614675,337058
3595740000000000.0,680,670335,597162
3595740000000000.0,3998,127908,648770
3595290000000000.0,728,939319,216712
3595240000000000.0,3998,845157,112369
3595200000000000.0,1577,101660,526213
3594290000000000.0,1089,126197,221129
3594290000000000.0,902,380106,319021
3594150000000000.0,1075,690104,315507
3594140000000000.0,3221,653489,200759
3594140000000000.0,3091,411285,507230
3593550000000000.0,3874,423806,482825
3593180000000000.0,3337,870816,840366
3591740000000000.0,5002,229717,608449
3591640000000000.0,1310,799571,595766
3591530000000000.0,358,491063,738061
3590160000000000.0,4000,196159,228306
3587710000000000.0,3998,810445,361984
3587280000000000.0,2582,680201,440734
3586980000000000.0,2382,919213,656304
3586980000000000.0,3022,568345,491823
3586890000000000.0,2460,721471,413550
3586890000000000.0,3610,684298,967574
3585910000000000.0,3621,637355,918912
3585560000000000.0,1136,826402,363242
3585550000000000.0,3476,239188,375498
3584370000000000.0,3378,906020,108622
3584090000000000.0,3054,428474,917207
3583370000000000.0,2197,403311,246146
3582910000000000.0,3665,331887,714223
3582910000000000.0,3041,948341,100579
3582690000000000.0,2872,161689,828031
3582330000000000.0,3920,784634,561582
3581540000000000.0,3208,171705,848238
3579610000000000.0,3687,255387,830721
3579390000000000.0,2946,950533,972446
3579240000000000.0,4000,404624,807993
3579040000000000.0,3598,115183,622460
3578950000000000.0,3358,114879,357300
3578920000000000.0,4000,984831,767436
3578920000000000.0,2928,234582,814235
3578720000000000.0,3166,433487,133382
3578690000000000.0,2532,787290,571881
3578690000000000.0,3666,359909,799806
3578560000000000.0,3938,489250,959972
3578320000000000.0,3384,405249,121946
3578200000000000.0,3588,623808,305859
3577110000000000.0,3422,275049,798092
3577070000000000.0,4000,105634,831082
3576880000000000.0,3996,388386,934921
3576840000000000.0,1744,746074,618837
3576830000000000.0,2350,554683,369192
3576820000000000.0,2986,192828,731305
3576380000000000.0,1948,166458,915038
3576360000000000.0,3106,940509,815359
3574000000000000.0,3454,391473,861488
3573590000000000.0,3998,438992,568440
3573250000000000.0,3948,710969,981412
3573220000000000.0,3550,976872,958667
3573080000000000.0,4000,138123,636471
3572840000000000.0,3998,363608,226072
3572520000000000.0,3344,769943,724626
3570720000000000.0,4000,955558,950963
3570720000000000.0,3998,516107,598887
3569980000000000.0,2806,546205,625714
3569520000000000.0,3781,541588,558210
3569240000000000.0,3998,789727,806346
3569210000000000.0,3520,770507,276792
3569120000000000.0,3990,109232,181958
3569080000000000.0,3996,127288,446978
3569070000000000.0,3484,321222,608090
3568910000000000.0,4000,518541,186977
3568900000000000.0,4000,577967,262100
3568900000000000.0,2410,831497,119137
3568550000000000.0,3362,236441,978593
3567840000000000.0,4000,264021,709449
3567820000000000.0,3164,506797,709131
3567450000000000.0,3998,470736,838725
3566380000000000.0,3288,968257,769550
3565990000000000.0,3644,239643,314847
3565670000000000.0,3994,424374,328118
3565670000000000.0,2982,882839,801199
3565310000000000.0,3846,874715,469862
3565310000000000.0,3556,575244,419552
3565310000000000.0,2494,255308,604929
3565310000000000.0,2478,913323,584760
3564930000000000.0,2902,945910,400632
3564930000000000.0,2994,717865,626785
3563700000000000.0,2406,297348,915868
3563630000000000.0,3192,911117,538056
3563630000000000.0,686,481221,839542
3563380000000000.0,3768,474071,539499
3563370000000000.0,3342,687179,166495
3563090000000000.0,3314,429239,584444
3562630000000000.0,3230,584379,377821
3559450000000000.0,3518,752686,939357
3556540000000000.0,3157,210857,825887
3556100000000000.0,3166,587708,492254
3556100000000000.0,886,825590,811569
3555740000000000.0,4000,343206,235834
3555010000000000.0,3772,339496,904883
3555010000000000.0,3778,112027,568852
3554940000000000.0,3474,763508,338939
3554940000000000.0,2982,844636,274146
3554940000000000.0,2506,237580,590697
3767530000000000.0,710,766512,750338
3757310000000000.0,2745,719156,314984
3750520000000000.0,3998,246384,922431
3750510000000000.0,4000,213455,145083
3732360000000000.0,3982,381041,247131
3712810000000000.0,2062,380389,843225
3702310000000000.0,3986,781157,449392
3701470000000000.0,3980,769108,167849
3691430000000000.0,1408,936353,303744
3683460000000000.0,2828,496778,601144
3681640000000000.0,2404,732741,274336
3655560000000000.0,820,330735,195065
3654800000000000.0,2686,543624,697707
3635950000000000.0,3984,141032,441004
3634110000000000.0,254,137888,895806
3633770000000000.0,216,433308,813943
3633770000000000.0,258,233314,914391
3624630000000000.0,216,895026,990883
3624200000000000.0,250,100764,569533
3623540000000000.0,280,620297,112409
3623190000000000.0,218,381530,164195
3622910000000000.0,220,647798,389482
3622780000000000.0,220,610723,899984
3622770000000000.0,166,365268,234267
3620020000000000.0,250,604919,976853
3618940000000000.0,2252,849299,532979
3617850000000000.0,2358,571596,504368
3617660000000000.0,642,867551,762201
3616270000000000.0,298,528240,575570
3615250000000000.0,3838,963283,108078
3615240000000000.0,3996,756209,648970
3614810000000000.0,2594,296104,151823
3612040000000000.0,146,190231,106210
3610950000000000.0,1770,999153,534128
3610570000000000.0,400,417112,880132
3609360000000000.0,374,654871,105788
3609070000000000.0,170,919118,410899
3607180000000000.0,300,397073,283940
3603840000000000.0,42,272791,757006
3603500000000000.0,3070,718949,501639
3601540000000000.0,1297,208090,851394
3595260000000000.0,3888,968913,888238
3594040000000000.0,3112,852090,952843
3594000000000000.0,2233,303122,322822
3593670000000000.0,1853,578871,142516
3592960000000000.0,1795,710561,342386
3592590000000000.0,3113,823372,947347
3592150000000000.0,3039,468209,572073
3591880000000000.0,4000,297284,418102
3591270000000000.0,1887,108616,429280
3590700000000000.0,2500,613785,654495
3590700000000000.0,2025,756700,387349
3590690000000000.0,4000,161573,478897
3590360000000000.0,2539,556026,620559
3590340000000000.0,1634,533918,198471
3589830000000000.0,4076,816709,423500
3589670000000000.0,2329,173744,494761
3589300000000000.0,3870,904346,890245
3588910000000000.0,3910,101497,231614
3588530000000000.0,2922,999377,706586
3587840000000000.0,2852,327478,328396
3586790000000000.0,2124,624250,144453
3586790000000000.0,3998,335658,226343
3586790000000000.0,3249,993773,835615
3585630000000000.0,920,759212,481653
3585350000000000.0,3397,198977,463968
3584910000000000.0,6618,802308,963199
3582260000000000.0,1316,810858,364201
3579800000000000.0,1266,948221,580331
3579710000000000.0,3055,810377,996886
3579690000000000.0,1310,391032,326595
3579160000000000.0,1165,204451,619545
3579120000000000.0,965,245044,191836
3577260000000000.0,1240,987389,568005
3576150000000000.0,1621,686315,500472
3572930000000000.0,2531,655829,420317
3572630000000000.0,790,491442,423073
3572590000000000.0,3922,340789,958717
3572160000000000.0,3050,727698,315139
3568670000000000.0,3583,254882,117686
3568150000000000.0,2114,561827,360507
3566260000000000.0,2454,696557,956773
3565410000000000.0,270,901093,110152
3564920000000000.0,1886,183620,746662
3562890000000000.0,828,914028,297632
3562520000000000.0,1242,321783,877395
3561720000000000.0,1454,194217,684054
3559830000000000.0,4000,369763,921191
3558460000000000.0,3422,916237,377935
3557760000000000.0,1030,548206,709580
3557750000000000.0,4000,629035,884486
3557270000000000.0,2238,298254,393780
3557040000000000.0,3259,556813,677759
3556520000000000.0,2639,245631,249210
3556270000000000.0,2616,887182,917782
3555940000000000.0,3872,657898,458613
3554850000000000.0,616,775158,681398
3554840000000000.0,3708,316502,118687
3554840000000000.0,2864,487738,937089
3553770000000000.0,2394,850587,251310
3553450000000000.0,4000,326345,277539
3553400000000000.0,2942,932540,782678
3552340000000000.0,2702,628359,880848
3552010000000000.0,2688,954342,328170
3551900000000000.0,292,965333,793737
3551510000000000.0,3996,946240,152957
3551510000000000.0,1930,408221,111812
3550910000000000.0,3854,480108,193062
3550120000000000.0,3998,821175,121558
3546600000000000.0,3116,284202,233342
3546210000000000.0,3346,962315,794989
3544290000000000.0,1762,379211,608505
3543900000000000.0,4000,183963,150684
3543230000000000.0,1644,592480,955045
3541780000000000.0,860,723098,158538
3537890000000000.0,2658,354826,282539
3537520000000000.0,4000,692627,170835
3535650000000000.0,84,863973,247164
3531700000000000.0,168,858813,719005
3531360000000000.0,106,297341,301163
3531010000000000.0,3172,593181,268393
3530610000000000.0,2613,891094,916977
3529840000000000.0,2584,231333,874663
3529770000000000.0,3348,557683,721366
3529560000000000.0,3201,934408,529583
3528750000000000.0,3342,972311,245983
3528730000000000.0,532,669596,297642
3528400000000000.0,3670,327538,216227
3528360000000000.0,4000,998690,658862
3527250000000000.0,3112,753671,931555
3526940000000000.0,3998,127050,376304
3526530000000000.0,3146,609960,447751
3526300000000000.0,4000,164577,137558
3775790000000000.0,3489,736076,969152
3746500000000000.0,2476,855733,336585
3744200000000000.0,3070,111467,456506
3743540000000000.0,3987,177322,717257
3742480000000000.0,3994,445549,153325
3742460000000000.0,3998,220935,614026
3734440000000000.0,4000,425909,181544
3732330000000000.0,3134,638336,128728
3732330000000000.0,3832,468978,763326
3732330000000000.0,3748,698289,991787
3732330000000000.0,3998,976199,382489
3732330000000000.0,4000,366672,894496
3732330000000000.0,3992,418049,864294
3732330000000000.0,4000,613912,947189
3732110000000000.0,3088,330659,300699
3730490000000000.0,3994,197964,429901
3727590000000000.0,2638,471906,654760
3727580000000000.0,4000,205425,106415
3727580000000000.0,2892,455634,636883
3724270000000000.0,3672,679208,463090
3721390000000000.0,3853,526539,593774
3721390000000000.0,4000,625428,409125
3721380000000000.0,3485,745124,865660
3721380000000000.0,3304,900685,819346
3717310000000000.0,3612,630033,279500
3717050000000000.0,4000,959560,843411
3717050000000000.0,3528,594619,948821
3717050000000000.0,3086,119999,822136
3717050000000000.0,3034,685524,976614
3717040000000000.0,3992,697755,145085
3716360000000000.0,3276,213919,244030
3716090000000000.0,3816,605227,481921
3713080000000000.0,2194,610274,517700
3712810000000000.0,3998,815121,748347
3712270000000000.0,3686,323897,527090
3711190000000000.0,3448,405556,991913
3710960000000000.0,4000,765267,633593
3703950000000000.0,2793,601888,268244
3703670000000000.0,3650,831075,882820
3703670000000000.0,2788,881418,954989
3699690000000000.0,3994,938654,306328
3699350000000000.0,3843,962999,428810
3698620000000000.0,3102,328134,537580
3696480000000000.0,3996,303347,457221
3696480000000000.0,3538,542275,418539
3696140000000000.0,4000,646756,554916
3693540000000000.0,3618,566256,816005
3687790000000000.0,3502,328111,341884
3683610000000000.0,2882,878932,372781
3683390000000000.0,3256,608617,471484
3683010000000000.0,3258,629013,489748
3682720000000000.0,4000,335920,192868
3682330000000000.0,3442,484615,583628
3680170000000000.0,4000,988828,335622
3673140000000000.0,3560,582467,871076
3673140000000000.0,3136,726510,703976
3673140000000000.0,4000,245585,882362
3673130000000000.0,2112,261645,560462
3673130000000000.0,3524,303936,145433
3673130000000000.0,4000,382720,844101
3672020000000000.0,3357,715559,787082
3671790000000000.0,2615,579395,552458
3671120000000000.0,3483,535614,787817
3671120000000000.0,1294,784976,514376
3671080000000000.0,3319,559753,609063
3670720000000000.0,2492,644925,221229
3670660000000000.0,86,698828,130434
3670180000000000.0,722,486413,891853
3669190000000000.0,3814,905212,773091
3666720000000000.0,3026,619091,179171
3666630000000000.0,3992,642209,801258
3666620000000000.0,3988,609390,914154
3666340000000000.0,3993,888214,905364
3666340000000000.0,3990,920950,892305
3666340000000000.0,3986,274045,855899
3664530000000000.0,1410,129617,909088
3661500000000000.0,3980,169100,129036
3661500000000000.0,3988,274580,850756
3661360000000000.0,3990,809526,479056
3660840000000000.0,3992,727316,163185
3659730000000000.0,3992,887401,419760
3659500000000000.0,2926,263142,139310
3658390000000000.0,2483,617682,655418
3658380000000000.0,3994,922718,618484
3658380000000000.0,2023,513620,834436
3658380000000000.0,3984,981144,648649
3658380000000000.0,3972,570764,864640
3658380000000000.0,3990,616724,546713
3658380000000000.0,2728,508645,694431
3655760000000000.0,3286,394911,891074
3653020000000000.0,2816,869296,600267
3652490000000000.0,3994,399994,104010
3651570000000000.0,3968,676359,705528
3651570000000000.0,4000,411755,557589
3648100000000000.0,3986,905604,840091
3645920000000000.0,3982,618631,782485
3645180000000000.0,1840,583237,728136
3644270000000000.0,3984,604728,933584
3644220000000000.0,2008,485083,492449
3644220000000000.0,3994,506080,111377
3642290000000000.0,2236,781730,446028
3641550000000000.0,3770,629057,404597
3640970000000000.0,3604,964931,196270
3640140000000000.0,3500,217284,366377
3640140000000000.0,3986,951208,473553
3640140000000000.0,3990,967234,687309
3640140000000000.0,3992,315657,521968
3640140000000000.0,3992,801713,528440
3640140000000000.0,2809,704066,209263
3640140000000000.0,3828,135180,111254
3640140000000000.0,3976,589712,159480
3639570000000000.0,3980,550230,596911
3639560000000000.0,3590,689054,654472
3639560000000000.0,3832,402935,612244
3639440000000000.0,3988,994731,811778
3637690000000000.0,2360,942298,305896
3637660000000000.0,3904,254223,767300
3637660000000000.0,3186,975807,942680
3637660000000000.0,3420,419698,854197
3637270000000000.0,3543,830028,292353
3636690000000000.0,3378,852722,863121
3636690000000000.0,4000,181931,945777
3636680000000000.0,362,293305,639763
3633000000000000.0,4000,522234,405171
3632970000000000.0,3038,626012,659239
3631970000000000.0,3704,844885,998895
3631780000000000.0,3754,279769,747340
3631780000000000.0,3568,213344,966820
3631420000000000.0,3728,210750,110006
3628180000000000.0,3598,605236,172191
3627820000000000.0,3104,199979,911011
3627660000000000.0,3510,216298,389140
3627130000000000.0,2930,843048,864646
3627130000000000.0,2262,628618,445789
3626520000000000.0,3965,312145,906744
3762600000000000.0,3336,194545,246933
3762420000000000.0,3348,252797,395367
3737050000000000.0,3677,488993,574837
3724980000000000.0,3604,917876,740358
3721740000000000.0,3506,777468,126564
3719130000000000.0,4000,755917,243821
3713880000000000.0,2361,558494,538462
3713170000000000.0,3992,515714,431670
3683830000000000.0,3036,707376,494583
3673090000000000.0,3830,439559,765151
3673080000000000.0,3998,763708,979923
3673080000000000.0,3578,825885,154109
3673080000000000.0,2184,910111,789058
3673080000000000.0,2368,426780,893774
3670220000000000.0,3376,977668,392914
3670040000000000.0,2494,461729,686388
3670040000000000.0,3994,490311,207624
3630910000000000.0,4000,914660,995010
3681060000000000.0,3638,901195,902466
3680720000000000.0,3014,165527,686066
3680510000000000.0,2390,465263,150328
3680140000000000.0,4000,706713,532207
3679790000000000.0,4000,770750,698240
3679790000000000.0,2806,988574,981872
3677190000000000.0,1706,136820,157523
3669080000000000.0,3519,260162,705680
3669080000000000.0,2818,149046,420816
3644160000000000.0,3778,932143,133509
3637700000000000.0,3998,628697,914897
3628350000000000.0,3276,973805,901855
3622780000000000.0,3998,944083,728775
3620360000000000.0,3308,764818,576404
3619900000000000.0,3380,304597,943633
3619650000000000.0,3868,857344,504436
3618890000000000.0,3622,631600,786979
3618590000000000.0,3705,775791,443607
3617350000000000.0,3928,404157,773387
3617350000000000.0,3804,568972,768577
3617350000000000.0,3996,553333,304203
3616750000000000.0,3686,208521,590204
3613870000000000.0,4000,416797,798350
3607360000000000.0,3674,738404,946784
3602280000000000.0,3992,479495,441172
3601320000000000.0,4000,863864,637073
3599720000000000.0,4000,584990,204645
3599320000000000.0,3992,624320,200585
3585900000000000.0,3998,804035,747697
3580850000000000.0,3996,432662,874962
3580850000000000.0,3760,180824,428969
3577380000000000.0,3376,187020,183238
3576900000000000.0,3560,838743,314576
3576880000000000.0,3484,313561,992773
3576870000000000.0,3843,321334,908582
3576710000000000.0,3878,697292,772088
3576710000000000.0,740,320470,560411
3576150000000000.0,2618,394070,681324
3576130000000000.0,2604,852786,497932
3576130000000000.0,3240,546613,571784
3576120000000000.0,2914,407466,220962
3575390000000000.0,4000,866098,490022
3572150000000000.0,4000,901142,355460
3571780000000000.0,3312,955543,719738
3571460000000000.0,3998,681626,654478
3571440000000000.0,2856,123562,845445
3571440000000000.0,280,707219,975683
3570880000000000.0,278,962468,556324
3570700000000000.0,248,351674,330236
3570320000000000.0,252,650298,625727
3569970000000000.0,254,136184,235025
3569650000000000.0,254,919041,883374
3568900000000000.0,252,270600,932865
3568570000000000.0,258,751746,535637
3568570000000000.0,258,670387,713111
3568350000000000.0,2062,794743,444225
3566620000000000.0,624,510657,852754
3565150000000000.0,2748,248909,366970
3563430000000000.0,3966,670388,643456
3561260000000000.0,3038,614214,988103
3560920000000000.0,3986,579403,701251
3560920000000000.0,3882,795094,235366
3560920000000000.0,1352,773841,459921
3555760000000000.0,2074,437337,874473
3552040000000000.0,2451,254953,939973
3551780000000000.0,2202,562793,246604
3550310000000000.0,3033,243513,116093
3549870000000000.0,1958,593274,369803
3549330000000000.0,4000,566880,950912
3549310000000000.0,4000,820138,270929
3548650000000000.0,4000,580895,510297
3548580000000000.0,1629,906773,900161
3548120000000000.0,1665,386437,898991
3547340000000000.0,1507,536666,993440
3545590000000000.0,1443,281032,794683
3543930000000000.0,1718,425711,328013
3543430000000000.0,2977,174271,361670
3542390000000000.0,2448,406880,213903
3542060000000000.0,3828,523496,744042
3541250000000000.0,1955,782237,809353
3541230000000000.0,2105,302890,792529
3541230000000000.0,1832,145227,358375
3539940000000000.0,1944,946531,140113
3539740000000000.0,1787,909812,699788
3539520000000000.0,2059,912447,188653
3539060000000000.0,4000,557435,583736
3538720000000000.0,3941,705403,170350
3538060000000000.0,3763,394323,851799
3538020000000000.0,1770,105243,874381
3537680000000000.0,3308,294155,331829
3537670000000000.0,8000,191694,322405
3537670000000000.0,4000,706770,770277
3537670000000000.0,3404,763414,149113
3537660000000000.0,1843,719594,427360
3537660000000000.0,4000,208251,962997
3537660000000000.0,4000,353864,566252
3537650000000000.0,3010,196187,534545
3537640000000000.0,3626,441909,426531
3537640000000000.0,4000,269726,927857
3537640000000000.0,2055,652357,326192
3537630000000000.0,2091,526456,909948
3537630000000000.0,3660,341836,301773
3537620000000000.0,3232,222588,232750
3537610000000000.0,3196,513928,647232
3536980000000000.0,3998,706473,237405
3536490000000000.0,3557,688982,624089
3535930000000000.0,3995,823300,492894
3535180000000000.0,2492,206634,653506
3534640000000000.0,2044,801944,639999
3534300000000000.0,1587,175093,934420
3533350000000000.0,4000,329185,577088
3533320000000000.0,4000,345922,861637
3532860000000000.0,1625,345982,876141
3532860000000000.0,4000,870232,476926
3532350000000000.0,4000,546240,821579
3532300000000000.0,3405,865236,242483
3531920000000000.0,1506,279518,320338
3531260000000000.0,2486,517649,196909
3530440000000000.0,3430,916418,193805
3530120000000000.0,3389,290960,222156
3530120000000000.0,2618,897856,657116
3529380000000000.0,4000,532199,944257
3529020000000000.0,4000,390930,760685
3528600000000000.0,3706,345069,129582
3528590000000000.0,4000,506057,761361
3528500000000000.0,2064,613555,165115
3528330000000000.0,2988,759011,230182
3527250000000000.0,4000,927208,305974
3527070000000000.0,4000,504003,145195
3527050000000000.0,2599,991286,546174
3527050000000000.0,3998,387209,723488
3526940000000000.0,3337,628588,339910
3526940000000000.0,2572,881148,868581
3742300000000000.0,3677,856382,711208
3742290000000000.0,3360,226135,599729
3742280000000000.0,2153,533534,836826
3742280000000000.0,2295,882146,303487
3742280000000000.0,2599,981260,547106
3742280000000000.0,1950,677516,796861
3742280000000000.0,3723,828571,608101
3742280000000000.0,2359,543633,301729
3742280000000000.0,2986,997811,805488
3742280000000000.0,4000,411904,802436
3742280000000000.0,3998,311720,420515
3742280000000000.0,3972,543629,127175
3742280000000000.0,361,885846,684588
3742280000000000.0,3994,680997,537576
3742280000000000.0,3490,560569,477072
3742280000000000.0,1541,842894,521673
3742280000000000.0,1196,312941,205532
3742280000000000.0,3348,967389,740737
3742280000000000.0,3528,254366,769436
3742280000000000.0,3978,498787,320436
3742280000000000.0,2913,437054,814794
3742280000000000.0,1724,757300,395324
3742280000000000.0,3980,894038,998361
3742280000000000.0,1463,774967,312780
3742280000000000.0,3073,674543,111400
3742280000000000.0,3998,933236,892001
3742280000000000.0,3972,175137,286020
3742280000000000.0,3988,548894,711012
3742280000000000.0,2527,180173,149147
3742280000000000.0,3296,117455,256798
3742280000000000.0,2100,288783,762151
3742280000000000.0,3986,954522,501484
3742280000000000.0,3916,110946,734947
3742280000000000.0,3988,297659,496199
3742280000000000.0,3986,778287,765656
3742280000000000.0,2294,723818,612566
3742280000000000.0,2684,365298,164105
3742280000000000.0,3988,396186,708597
3742280000000000.0,2597,591339,440406
3742280000000000.0,3926,630845,839241
3742280000000000.0,2567,913188,636420
3742280000000000.0,1616,536652,590175
3742280000000000.0,3468,126143,982273
3742280000000000.0,3042,520107,675594
3737220000000000.0,1004,235233,623246
3737170000000000.0,1080,213350,360383
3737100000000000.0,3275,458631,762690
3736980000000000.0,1667,400272,183955
3736930000000000.0,1423,133157,907957
3736870000000000.0,4000,522616,274988
3736810000000000.0,1986,111756,712011
3736740000000000.0,1627,693901,897192
3736680000000000.0,1970,387081,173786
3736620000000000.0,1854,776324,279828
3736560000000000.0,972,944900,617876
3736560000000000.0,1786,893373,736715
3736560000000000.0,832,381264,395951
3356400000000000.0,3214,468113,894744
3768510000000000.0,1422,312181,628101
3729670000000000.0,3376,712435,246612
3692520000000000.0,884,731528,170017
3675160000000000.0,2846,212962,509129
3675160000000000.0,3588,569895,614120
3673670000000000.0,3860,598523,287284
3673660000000000.0,3325,456210,825856
3673650000000000.0,3152,664923,259009
3673650000000000.0,2585,902291,396687
3673650000000000.0,3628,101908,459229
3673640000000000.0,4000,225535,936171
3673640000000000.0,3754,958113,421518
3669630000000000.0,2851,411678,141649
3669630000000000.0,3203,367375,433684
3662080000000000.0,3000,173931,997009
3659530000000000.0,3208,474509,497337
3659530000000000.0,3128,167412,859915
3659520000000000.0,2758,560452,494806
3654100000000000.0,3998,543235,686001
3653740000000000.0,3396,318653,888496
3653740000000000.0,3335,142447,200944
3653040000000000.0,2238,549387,197675
3653040000000000.0,2824,395962,880283
3647210000000000.0,4000,997206,119971
3646480000000000.0,2080,745794,750571
3643950000000000.0,3423,605756,814311
3643950000000000.0,2444,277607,571459
3643950000000000.0,3731,901279,213953
3643950000000000.0,1714,104899,268374
3643950000000000.0,1354,524707,617116
3643930000000000.0,2084,129954,358761
3642110000000000.0,2699,119723,431888
3642110000000000.0,2588,294120,687669
3642110000000000.0,3229,152625,917387
3642110000000000.0,4000,760485,561937
3642110000000000.0,3798,344076,174574
3642110000000000.0,3518,805846,799217
3642110000000000.0,1972,138963,405015
3642090000000000.0,4000,640971,104958
3642090000000000.0,3001,919283,697739
