PostID,HID
3642840000000000.0,1291
3640610000000000.0,4464
3637760000000000.0,7127
3637740000000000.0,8492
3637280000000000.0,3412
3630740000000000.0,9372
3630550000000000.0,7045
3630530000000000.0,8273
3630430000000000.0,6321
3629780000000000.0,4295
3624750000000000.0,6225
3623970000000000.0,6931
3622200000000000.0,8405
3620310000000000.0,5161
3619300000000000.0,7050
3617450000000000.0,2561
3616740000000000.0,4053
3616380000000000.0,3484
3616310000000000.0,6467
3616300000000000.0,7408
3615660000000000.0,4126
3615530000000000.0,8348
3615350000000000.0,6138
3615320000000000.0,1563
3615260000000000.0,4393
3615170000000000.0,2741
3615170000000000.0,2022
3615170000000000.0,2803
3615160000000000.0,5932
3614970000000000.0,6840
3614930000000000.0,7623
3614920000000000.0,5682
3614890000000000.0,2578
3614890000000000.0,7391
3614890000000000.0,8451
3614880000000000.0,9946
3614880000000000.0,1747
3614880000000000.0,7468
3614850000000000.0,1321
3614030000000000.0,8556
3613700000000000.0,3034
3613580000000000.0,3698
3613540000000000.0,1866
3613160000000000.0,7226
3613150000000000.0,7127
3606690000000000.0,6202
3606290000000000.0,3833
3604070000000000.0,7081
3603670000000000.0,1221
3602930000000000.0,7651
3600780000000000.0,6192
3600500000000000.0,1245
3599930000000000.0,2877
3599600000000000.0,2570
3597710000000000.0,8990
3596160000000000.0,1653
3594890000000000.0,1318
3592140000000000.0,4458
3591930000000000.0,2922
3591740000000000.0,9722
3588710000000000.0,3436
3588130000000000.0,7339
3587770000000000.0,8878
3586560000000000.0,8389
3584480000000000.0,8261
3581840000000000.0,3517
3577480000000000.0,1353
3574270000000000.0,3952
3571320000000000.0,2142
3571000000000000.0,2775
3569560000000000.0,2699
3567490000000000.0,5750
3561110000000000.0,6593
3551500000000000.0,8273
3550310000000000.0,2745
3538020000000000.0,1353
3524560000000000.0,7695
3524560000000000.0,9491
3523850000000000.0,9249
3519270000000000.0,4139
3512440000000000.0,1866
3511900000000000.0,9626
3511600000000000.0,9368
3511180000000000.0,4706
3508980000000000.0,3698
3503940000000000.0,1856
3499370000000000.0,9654
3497940000000000.0,4653
3777280000000000.0,6044
3776900000000000.0,3517
3739320000000000.0,9457
3735670000000000.0,6916
3734200000000000.0,3697
3726020000000000.0,2672
3719360000000000.0,9626
3719350000000000.0,8244
3719140000000000.0,6279
3717150000000000.0,6221
3674040000000000.0,3358
3672850000000000.0,5834
3670370000000000.0,2153
3669630000000000.0,9745
3665470000000000.0,3453
3660450000000000.0,7161
3654730000000000.0,3651
3642280000000000.0,8917
3641030000000000.0,9783
3632930000000000.0,3952
3628370000000000.0,8234
3624750000000000.0,5298
3619630000000000.0,8071
3609040000000000.0,4383
3608420000000000.0,7768
3608400000000000.0,4522
3603540000000000.0,1682
3598870000000000.0,5067
3597900000000000.0,1239
3593910000000000.0,7622
3593080000000000.0,6389
3592290000000000.0,2616
3592140000000000.0,5344
3591370000000000.0,8445
3590640000000000.0,5191
3584660000000000.0,2543
3583960000000000.0,7045
3579110000000000.0,9491
3576390000000000.0,8742
3576040000000000.0,5939
3575660000000000.0,2897
3574030000000000.0,5939
3568540000000000.0,7575
3568350000000000.0,2421
3563340000000000.0,5847
3562360000000000.0,3177
3558000000000000.0,2287
3554800000000000.0,9932
3554000000000000.0,7348
3553540000000000.0,5353
3553530000000000.0,6050
3553530000000000.0,1333
3553530000000000.0,3183
3553530000000000.0,2126
3549370000000000.0,9085
3548200000000000.0,4166
3547700000000000.0,8946
3544190000000000.0,7053
3544170000000000.0,2606
3544170000000000.0,4393
3544160000000000.0,7393
3543790000000000.0,5071
3543730000000000.0,6529
3530440000000000.0,4142
3530440000000000.0,9767
3528820000000000.0,7930
3528500000000000.0,2400
3527800000000000.0,8446
3522700000000000.0,5301
3522450000000000.0,4660
3521810000000000.0,8446
3521810000000000.0,9373
3521640000000000.0,3952
3521310000000000.0,6050
3521270000000000.0,1653
3521260000000000.0,4142
3516030000000000.0,6638
3516030000000000.0,1033
3513130000000000.0,8123
3513020000000000.0,9948
3512990000000000.0,8957
3512990000000000.0,4316
3512990000000000.0,1624
3512980000000000.0,6286
3512930000000000.0,1131
3512740000000000.0,3521
3512660000000000.0,9156
3512660000000000.0,7263
3511940000000000.0,9967
3511940000000000.0,3034
3511940000000000.0,5366
3511440000000000.0,6466
3511440000000000.0,2147
3511130000000000.0,5147
3511130000000000.0,3508
3505660000000000.0,3006
3505650000000000.0,5680
3505520000000000.0,4459
3505300000000000.0,8703
3505100000000000.0,9485
3504790000000000.0,4950
3503980000000000.0,4458
3500810000000000.0,8492
3500810000000000.0,9041
3500610000000000.0,8420
3500430000000000.0,6739
3497560000000000.0,4639
3497160000000000.0,3522
3495190000000000.0,4405
3494980000000000.0,3375
3494810000000000.0,4482
3494260000000000.0,7853
3494200000000000.0,5956
3493880000000000.0,6866
3493770000000000.0,4441
3493550000000000.0,2406
3493350000000000.0,8137
3491580000000000.0,3465
3491350000000000.0,1789
3491190000000000.0,3177
3491190000000000.0,4653
3490580000000000.0,8273
3490320000000000.0,9738
3490320000000000.0,8133
3489670000000000.0,1594
3489590000000000.0,5353
3489560000000000.0,5923
3488100000000000.0,5012
3487950000000000.0,2018
3487360000000000.0,2142
3487240000000000.0,2793
3487060000000000.0,6940
3487030000000000.0,1093
3487020000000000.0,3358
3443490000000000.0,8447
3443450000000000.0,3412
3443420000000000.0,8116
3443380000000000.0,2732
3443350000000000.0,9487
3443200000000000.0,8871
3443160000000000.0,7247
3443130000000000.0,2957
3443090000000000.0,7389
3443060000000000.0,5682
3443020000000000.0,4459
3442980000000000.0,8917
3442830000000000.0,8695
3442790000000000.0,2770
3442760000000000.0,3996
3442720000000000.0,6228
3442690000000000.0,5344
3442650000000000.0,4692
3442610000000000.0,1747
3442470000000000.0,4884
3442400000000000.0,9930
3442360000000000.0,1592
3442330000000000.0,5113
3442290000000000.0,8848
3442260000000000.0,7226
3442120000000000.0,8614
3442080000000000.0,5830
3442040000000000.0,8167
3442010000000000.0,5366
3441970000000000.0,7787
3441940000000000.0,8820
3441900000000000.0,3388
3441710000000000.0,1334
3441680000000000.0,9457
3441640000000000.0,6972
3441610000000000.0,8447
3441570000000000.0,3316
3441530000000000.0,8871
3441350000000000.0,5502
3441310000000000.0,1758
3441280000000000.0,6021
3441240000000000.0,9304
3441210000000000.0,8998
3441170000000000.0,6212
3440990000000000.0,1093
3440950000000000.0,7389
3440910000000000.0,9475
3440880000000000.0,5828
3440840000000000.0,5505
3440810000000000.0,7909
3440660000000000.0,1620
3440630000000000.0,5587
3440590000000000.0,7470
3440550000000000.0,9573
3440520000000000.0,3266
3440480000000000.0,1318
3440450000000000.0,2090
3440260000000000.0,2880
3440230000000000.0,5750
3440190000000000.0,6852
3440160000000000.0,6866
3440120000000000.0,6938
3440080000000000.0,3718
3439900000000000.0,3149
3439860000000000.0,8893
3439830000000000.0,1101
3439790000000000.0,6384
3439750000000000.0,5817
3439720000000000.0,8572
3439570000000000.0,1168
3439540000000000.0,3683
3439500000000000.0,3582
3439470000000000.0,9519
3439430000000000.0,8234
3439390000000000.0,7395
3439360000000000.0,2888
3439210000000000.0,5074
3439170000000000.0,5379
3439140000000000.0,6581
3439100000000000.0,2142
3439060000000000.0,8504
3439030000000000.0,2862
3438990000000000.0,3833
3438840000000000.0,1318
3438810000000000.0,1429
3438770000000000.0,8872
3438740000000000.0,5902
3438700000000000.0,2775
3438660000000000.0,6830
3438630000000000.0,1592
3438490000000000.0,7161
3438450000000000.0,4001
3438410000000000.0,8228
3438380000000000.0,3310
3438340000000000.0,1540
3438310000000000.0,3698
3438270000000000.0,6228
3438080000000000.0,4660
3438070000000000.0,5682
3435190000000000.0,8872
3435150000000000.0,8108
3435120000000000.0,5490
3435080000000000.0,8447
3435040000000000.0,7299
3435010000000000.0,8415
3434490000000000.0,2446
3434450000000000.0,8832
3434420000000000.0,6400
3434390000000000.0,8380
3434350000000000.0,6654
3434320000000000.0,5593
3434280000000000.0,1538
3434120000000000.0,7248
3434090000000000.0,3870
3434050000000000.0,1119
3434020000000000.0,1682
3433990000000000.0,9138
3433950000000000.0,1625
3433920000000000.0,6397
3433730000000000.0,8420
3433700000000000.0,4316
3433670000000000.0,3249
3433630000000000.0,7214
3433600000000000.0,3802
3433560000000000.0,4795
3433380000000000.0,3088
3433340000000000.0,8294
3433310000000000.0,1511
3433270000000000.0,5081
3433240000000000.0,1099
3433200000000000.0,7700
3433040000000000.0,1789
3432970000000000.0,9915
3721690000000000.0,8234
3776120000000000.0,2578
3776120000000000.0,2373
3775750000000000.0,3697
3775750000000000.0,4094
3775730000000000.0,3683
3773940000000000.0,4780
3773940000000000.0,5680
3773590000000000.0,7053
3773590000000000.0,3166
3773230000000000.0,5366
3773230000000000.0,3926
3771780000000000.0,2055
3771780000000000.0,9767
3771410000000000.0,9634
3771410000000000.0,5574
3771040000000000.0,7909
3771040000000000.0,5087
3770670000000000.0,9001
3770670000000000.0,4519
3770670000000000.0,7650
3769220000000000.0,6202
3769220000000000.0,4295
3768140000000000.0,2775
3768140000000000.0,9738
3767780000000000.0,3726
3767780000000000.0,7003
3766330000000000.0,8331
3766330000000000.0,1023
3765970000000000.0,7080
3765970000000000.0,4393
3765620000000000.0,7081
3765620000000000.0,3867
3765240000000000.0,3777
3765240000000000.0,8803
3764150000000000.0,5220
3764150000000000.0,1023
3763810000000000.0,7933
3763810000000000.0,6630
3763430000000000.0,8340
3763430000000000.0,2919
3759110000000000.0,4131
3759110000000000.0,5960
3758720000000000.0,1106
3758720000000000.0,4580
3758370000000000.0,2127
3758370000000000.0,3900
3758000000000000.0,2593
3758000000000000.0,2803
3758000000000000.0,4464
3757640000000000.0,7453
3757640000000000.0,5379
3756550000000000.0,6557
3756550000000000.0,7378
3756550000000000.0,2835
3756180000000000.0,7161
3756180000000000.0,8373
3755470000000000.0,2018
3755470000000000.0,5635
3755090000000000.0,1743
3755090000000000.0,2844
3754010000000000.0,8366
3754010000000000.0,6336
3753640000000000.0,9908
3753640000000000.0,7650
3753640000000000.0,8367
3753280000000000.0,2147
3753280000000000.0,5671
3752920000000000.0,3777
3752920000000000.0,8317
3751470000000000.0,3957
3751470000000000.0,5104
3751470000000000.0,5331
3751110000000000.0,8601
3751110000000000.0,1185
3750740000000000.0,9782
3750740000000000.0,1321
3750380000000000.0,2578
3750380000000000.0,7049
3750020000000000.0,8386
3750020000000000.0,5830
3750020000000000.0,5908
3748930000000000.0,8076
3748930000000000.0,5844
3748930000000000.0,1315
3748570000000000.0,7003
3748570000000000.0,4085
3748210000000000.0,6461
3748210000000000.0,7646
3747850000000000.0,3611
3747850000000000.0,2699
3747490000000000.0,7443
3747480000000000.0,7550
3746400000000000.0,1248
3746400000000000.0,8803
3746030000000000.0,2002
3746030000000000.0,3982
3745670000000000.0,9333
3745670000000000.0,6009
3745310000000000.0,7437
3745310000000000.0,1169
3744950000000000.0,3986
3744950000000000.0,1733
3743860000000000.0,3900
3743860000000000.0,2452
3743500000000000.0,9993
3743500000000000.0,2672
3743180000000000.0,3691
3742780000000000.0,2570
3742780000000000.0,3706
3742420000000000.0,4153
3742420000000000.0,1221
3741320000000000.0,6758
3741320000000000.0,1625
3740960000000000.0,8006
3740960000000000.0,3986
3740620000000000.0,7855
3740230000000000.0,2479
3740230000000000.0,3521
3739880000000000.0,7311
3739880000000000.0,1169
3738790000000000.0,2559
3738790000000000.0,2429
3738430000000000.0,6654
3738430000000000.0,1965
3738060000000000.0,4383
3738060000000000.0,7289
3737700000000000.0,3377
3737700000000000.0,9851
3737340000000000.0,9782
3737340000000000.0,5975
3736250000000000.0,2183
3736250000000000.0,1014
3735890000000000.0,6593
3735890000000000.0,4782
3745080000000000.0,1019
3778040000000000.0,5220
3778030000000000.0,2992
3777990000000000.0,7393
3777880000000000.0,8704
3777820000000000.0,2862
3777810000000000.0,9767
3777700000000000.0,3724
3777330000000000.0,5707
3777200000000000.0,2561
3777120000000000.0,8420
3776960000000000.0,6931
3776850000000000.0,5480
3776580000000000.0,3142
3776150000000000.0,7794
3776050000000000.0,7855
3775750000000000.0,7053
3775670000000000.0,2330
3775420000000000.0,8006
3775330000000000.0,1149
3775260000000000.0,6133
3774970000000000.0,5184
3774920000000000.0,8556
3774570000000000.0,3115
3774280000000000.0,6441
3774010000000000.0,3436
3773970000000000.0,1601
3773650000000000.0,3183
3773190000000000.0,6697
3773190000000000.0,3034
3773190000000000.0,8076
3773190000000000.0,3651
3772940000000000.0,8082
3772860000000000.0,2339
3772790000000000.0,9767
3772600000000000.0,6508
3772590000000000.0,1429
3772460000000000.0,8864
3772430000000000.0,9998
3772420000000000.0,7127
3772400000000000.0,2957
3772400000000000.0,5328
3772360000000000.0,9966
3772050000000000.0,3957
3771700000000000.0,9488
3771390000000000.0,3276
3771390000000000.0,3515
3771350000000000.0,8556
3771310000000000.0,8864
3771150000000000.0,1321
3770960000000000.0,5829
3770940000000000.0,7768
3770700000000000.0,2877
3770580000000000.0,8990
3770440000000000.0,7378
3770080000000000.0,8470
3770050000000000.0,6790
3769890000000000.0,6279
3769890000000000.0,2149
3769840000000000.0,7127
3769700000000000.0,3515
3769550000000000.0,7933
3769300000000000.0,2578
3769210000000000.0,7816
3769160000000000.0,4405
3769160000000000.0,2747
3768980000000000.0,3676
3768950000000000.0,6869
3768420000000000.0,3006
3768250000000000.0,5593
3768230000000000.0,8386
3768020000000000.0,6940
3767690000000000.0,7853
3767530000000000.0,6739
3767500000000000.0,1960
3767380000000000.0,7176
3767170000000000.0,3588
3767160000000000.0,5216
3766950000000000.0,9373
3766820000000000.0,9975
3766820000000000.0,2197
3766810000000000.0,7899
3766660000000000.0,9372
3766630000000000.0,6593
3766600000000000.0,3276
3766590000000000.0,4126
3766420000000000.0,7750
3766400000000000.0,1789
3766260000000000.0,1624
3766200000000000.0,1620
3766050000000000.0,5347
3766040000000000.0,2084
3765910000000000.0,9368
3765860000000000.0,2793
3765710000000000.0,1811
3765700000000000.0,3802
3765700000000000.0,3310
3765480000000000.0,5220
3765360000000000.0,2631
3765350000000000.0,2835
3765170000000000.0,8071
3765110000000000.0,8871
3764990000000000.0,7779
3764910000000000.0,7437
3764520000000000.0,4847
3763550000000000.0,7816
3763330000000000.0,5328
3763310000000000.0,7453
3763310000000000.0,4050
3763190000000000.0,8108
3763180000000000.0,4460
3762630000000000.0,4094
3761400000000000.0,7990
3761250000000000.0,1248
3760840000000000.0,9372
3760820000000000.0,2373
3760210000000000.0,5960
3760180000000000.0,6749
3760180000000000.0,1960
3759910000000000.0,1509
3759900000000000.0,3465
3759890000000000.0,6758
3759550000000000.0,2919
3758840000000000.0,7646
3758700000000000.0,3164
3758630000000000.0,7080
3758070000000000.0,8199
3758070000000000.0,6434
3758020000000000.0,7945
3758020000000000.0,4937
3756840000000000.0,2076
3756470000000000.0,9205
3756090000000000.0,7657
3755870000000000.0,1554
3755760000000000.0,1747
3610520000000000.0,1031
3610520000000000.0,1676
3610520000000000.0,6133
3594860000000000.0,1761
3578950000000000.0,1592
3555330000000000.0,9620
3555330000000000.0,3183
3534320000000000.0,7338
3534320000000000.0,1487
3532520000000000.0,8998
3532520000000000.0,7409
3532520000000000.0,2543
3532520000000000.0,3310
3532520000000000.0,9719
3530740000000000.0,6344
3524330000000000.0,1014
3515470000000000.0,2616
3501370000000000.0,3926
3498860000000000.0,3554
3497090000000000.0,9304
3494470000000000.0,5960
3494470000000000.0,2527
3494470000000000.0,9733
3493730000000000.0,8286
3492650000000000.0,8025
3492650000000000.0,7816
3491660000000000.0,9564
3489740000000000.0,5659
3489420000000000.0,6505
3488710000000000.0,6250
3482520000000000.0,5587
3481420000000000.0,8872
3481160000000000.0,2210
3480730000000000.0,3260
3475250000000000.0,6286
3475250000000000.0,5587
3475240000000000.0,7263
3472360000000000.0,9946
3470900000000000.0,7051
3470900000000000.0,5715
3458640000000000.0,8228
3458260000000000.0,4522
3457500000000000.0,6697
3455380000000000.0,2295
3454610000000000.0,8082
3454270000000000.0,6461
3453940000000000.0,5939
3453880000000000.0,1927
3453250000000000.0,6852
3452820000000000.0,8586
3452100000000000.0,9249
3452060000000000.0,1031
3451790000000000.0,9626
3451690000000000.0,3859
3451400000000000.0,9485
3451370000000000.0,4316
3451350000000000.0,2840
3448840000000000.0,1233
3438720000000000.0,3683
3436130000000000.0,7575
3436130000000000.0,2862
3435450000000000.0,8470
3435020000000000.0,2149
3434820000000000.0,7339
3434700000000000.0,6379
3434700000000000.0,5817
3434700000000000.0,1315
3432900000000000.0,3676
3431050000000000.0,1099
3431050000000000.0,4441
3429280000000000.0,5682
3428560000000000.0,5336
3428500000000000.0,3266
3427880000000000.0,7053
3427800000000000.0,9189
3427800000000000.0,9902
3427460000000000.0,8116
3424190000000000.0,8447
3424150000000000.0,5908
3422780000000000.0,8775
3421620000000000.0,7930
3421000000000000.0,2897
3420950000000000.0,6441
3419440000000000.0,2055
3417710000000000.0,8082
3417680000000000.0,9634
3417680000000000.0,5593
3417490000000000.0,2002
3417430000000000.0,6593
3417260000000000.0,9544
3417090000000000.0,7053
3417090000000000.0,2426
3417090000000000.0,6438
3416650000000000.0,5074
3416640000000000.0,3142
3416550000000000.0,3399
3415910000000000.0,8185
3415910000000000.0,8659
3415910000000000.0,6952
3415910000000000.0,6904
3415180000000000.0,4127
3415160000000000.0,4698
3415160000000000.0,3833
3415160000000000.0,9654
3414750000000000.0,9741
3414070000000000.0,8405
3412550000000000.0,1960
3411490000000000.0,4939
3411480000000000.0,7377
3410570000000000.0,8704
3409700000000000.0,9908
3409670000000000.0,9519
3408290000000000.0,4892
3408290000000000.0,9851
3407300000000000.0,7468
3407160000000000.0,3358
3403870000000000.0,1014
3403190000000000.0,2688
3385400000000000.0,7575
3365820000000000.0,8835
3365550000000000.0,1008
3365190000000000.0,3957
3365190000000000.0,3709
3767920000000000.0,9732
3778040000000000.0,1550
3777820000000000.0,8986
3777640000000000.0,3698
3777520000000000.0,3926
3776250000000000.0,9255
3776220000000000.0,6547
3775870000000000.0,5328
3775390000000000.0,6337
3775160000000000.0,8260
3774800000000000.0,2339
3773630000000000.0,6454
3773630000000000.0,5328
3772910000000000.0,8820
3772590000000000.0,9890
3771050000000000.0,7338
3770820000000000.0,2623
3770820000000000.0,6044
3769790000000000.0,5344
3769260000000000.0,5216
3768930000000000.0,5347
3768910000000000.0,7189
3768640000000000.0,3858
3768620000000000.0,2018
3768290000000000.0,4383
3768080000000000.0,4592
3767930000000000.0,5269
3767530000000000.0,5932
3767190000000000.0,8323
3767070000000000.0,6749
3766830000000000.0,6138
3766280000000000.0,4689
3766040000000000.0,9584
3765910000000000.0,2995
3765610000000000.0,4777
3765210000000000.0,3816
3765000000000000.0,6461
3764930000000000.0,6133
3764590000000000.0,1647
3763820000000000.0,8998
3763600000000000.0,8155
3763430000000000.0,8998
3763410000000000.0,2393
3763360000000000.0,6323
3763140000000000.0,1095
3763090000000000.0,5141
3762790000000000.0,4482
3762560000000000.0,5420
3762400000000000.0,9454
3762400000000000.0,8946
3762370000000000.0,8331
3762140000000000.0,3358
3761770000000000.0,5847
3761720000000000.0,2559
3761540000000000.0,3991
3760980000000000.0,2197
3760790000000000.0,3825
3760300000000000.0,8614
3760020000000000.0,2606
3759900000000000.0,7414
3759640000000000.0,5861
3759630000000000.0,2718
3759510000000000.0,6044
3759480000000000.0,1624
3758690000000000.0,8230
3758490000000000.0,9372
3758340000000000.0,5682
3758130000000000.0,2888
3758120000000000.0,2046
3758120000000000.0,4847
3757370000000000.0,7663
3757290000000000.0,1540
3757290000000000.0,6405
3756560000000000.0,4932
3756470000000000.0,5366
3756460000000000.0,5237
3756460000000000.0,8722
3756150000000000.0,5366
3756070000000000.0,2597
3755830000000000.0,1586
3755750000000000.0,9749
3755010000000000.0,6096
3754860000000000.0,8695
3754550000000000.0,9372
3754540000000000.0,5505
3754490000000000.0,3436
3754170000000000.0,9901
3754140000000000.0,2783
3753770000000000.0,8199
3753740000000000.0,6409
3753390000000000.0,8380
3753240000000000.0,4383
3753210000000000.0,1908
3753090000000000.0,2197
3753080000000000.0,1429
3753020000000000.0,1789
3752960000000000.0,8273
3752820000000000.0,1334
3752820000000000.0,5908
3752810000000000.0,2483
3752320000000000.0,6851
3750190000000000.0,8779
3750190000000000.0,6952
3749850000000000.0,7205
3749630000000000.0,2614
3749060000000000.0,9907
3748740000000000.0,5353
3748360000000000.0,7634
3748000000000000.0,6952
3745530000000000.0,5740
3745510000000000.0,2339
3745040000000000.0,9485
3744340000000000.0,4937
3744120000000000.0,6384
3744000000000000.0,8405
3742790000000000.0,2631
3739410000000000.0,7786
3739150000000000.0,3310
3738830000000000.0,7757
3738680000000000.0,3521
3738530000000000.0,9679
3738360000000000.0,4131
3738350000000000.0,3246
3737500000000000.0,1119
3736410000000000.0,8659
3736210000000000.0,5715
3736100000000000.0,1245
3736090000000000.0,5393
3735610000000000.0,3088
3735410000000000.0,2339
3735190000000000.0,8986
3733880000000000.0,6364
3733140000000000.0,3847
3726820000000000.0,4784
3769980000000000.0,8985
3777270000000000.0,6508
3777260000000000.0,4459
3777260000000000.0,1076
3777260000000000.0,3321
3777260000000000.0,7468
3777260000000000.0,8323
3777260000000000.0,2162
3777260000000000.0,1563
3777260000000000.0,8871
3777260000000000.0,5366
3777260000000000.0,3664
3777260000000000.0,5012
3777260000000000.0,2393
3777250000000000.0,3276
3777180000000000.0,8957
3777170000000000.0,4003
3776500000000000.0,4053
3776500000000000.0,5635
3776500000000000.0,1653
3776500000000000.0,8331
3776500000000000.0,2488
3776500000000000.0,4937
3776500000000000.0,2429
3776500000000000.0,3818
3776100000000000.0,1360
3774250000000000.0,5834
3773960000000000.0,3522
3773960000000000.0,2919
3773290000000000.0,9783
3773290000000000.0,8929
3773290000000000.0,3728
3773290000000000.0,5587
3773290000000000.0,8040
3773290000000000.0,6209
3773290000000000.0,5635
3773290000000000.0,9368
3773290000000000.0,3142
3773290000000000.0,3726
3773290000000000.0,7408
3773290000000000.0,7161
3773290000000000.0,6521
3773280000000000.0,5067
3771060000000000.0,4460
3771060000000000.0,6646
3771060000000000.0,8082
3771060000000000.0,4260
3771060000000000.0,1700
3771060000000000.0,5344
3771060000000000.0,3534
3771060000000000.0,8664
3769980000000000.0,7575
3769980000000000.0,9283
3769980000000000.0,6250
3769980000000000.0,5325
3745730000000000.0,5923
3716180000000000.0,2730
3716180000000000.0,3706
3716060000000000.0,7443
3701360000000000.0,1088
3701360000000000.0,8137
3700290000000000.0,8502
3700270000000000.0,2022
3700270000000000.0,8986
3698470000000000.0,3006
3695560000000000.0,2747
3695390000000000.0,7815
3695370000000000.0,2718
3695370000000000.0,1758
3695370000000000.0,3164
3695320000000000.0,8492
3693530000000000.0,8731
3693530000000000.0,7517
3693380000000000.0,6869
3693380000000000.0,8875
3693290000000000.0,9719
3690860000000000.0,1318
3690860000000000.0,7646
3690860000000000.0,8586
3690860000000000.0,3691
3690860000000000.0,9993
3689970000000000.0,2479
3689960000000000.0,1960
3688860000000000.0,9303
3687550000000000.0,8155
3687220000000000.0,8775
3687220000000000.0,2175
3687180000000000.0,4698
3687180000000000.0,3676
3686330000000000.0,5381
3684490000000000.0,4100
3684480000000000.0,4238
3684480000000000.0,7757
3684400000000000.0,5819
3684400000000000.0,3716
3680170000000000.0,9218
3680170000000000.0,6898
3675760000000000.0,4481
3675130000000000.0,5202
3669290000000000.0,8064
3661540000000000.0,6869
3660630000000000.0,8998
3660600000000000.0,2928
3660600000000000.0,3676
3660600000000000.0,8803
3660600000000000.0,8348
3660550000000000.0,6593
3658430000000000.0,4653
3658300000000000.0,4795
3658040000000000.0,7749
3658010000000000.0,2055
3657980000000000.0,1080
3657980000000000.0,6466
3657980000000000.0,8194
3656900000000000.0,7391
3656880000000000.0,2631
3656860000000000.0,2851
3656790000000000.0,1908
3655910000000000.0,9058
3655910000000000.0,5071
3655890000000000.0,1708
3655890000000000.0,3957
3652860000000000.0,6581
3652860000000000.0,1879
3652850000000000.0,7179
3652450000000000.0,2608
3651840000000000.0,5237
3649730000000000.0,8864
3649730000000000.0,7750
3647690000000000.0,7844
3647330000000000.0,4879
3647080000000000.0,2330
3774280000000000.0,3164
3772010000000000.0,4861
3766970000000000.0,3825
3765300000000000.0,7575
3753360000000000.0,4126
3743120000000000.0,2195
3742340000000000.0,4706
3740950000000000.0,4166
3737450000000000.0,4087
3737440000000000.0,2732
3737440000000000.0,8688
3737440000000000.0,6487
3737440000000000.0,5630
3737440000000000.0,6400
3737440000000000.0,6646
3737440000000000.0,2472
3737440000000000.0,8586
3737430000000000.0,6792
3737430000000000.0,6629
3737430000000000.0,9072
3737430000000000.0,4777
3737430000000000.0,8470
3737430000000000.0,9403
3737430000000000.0,7700
3737420000000000.0,7824
3737420000000000.0,8464
3737420000000000.0,6090
3737420000000000.0,6466
3737420000000000.0,6379
3737420000000000.0,4441
3737420000000000.0,9430
3737420000000000.0,3724
3737410000000000.0,6508
3737410000000000.0,3166
3737410000000000.0,5328
3737410000000000.0,3894
3737410000000000.0,8420
3737410000000000.0,5420
3737410000000000.0,4932
3737400000000000.0,1736
3737400000000000.0,3724
3737400000000000.0,6044
3737400000000000.0,2195
3737400000000000.0,9320
3737400000000000.0,7179
3737400000000000.0,9056
3737400000000000.0,3132
3737400000000000.0,1743
3737400000000000.0,5956
3733380000000000.0,5202
3733380000000000.0,3088
3733380000000000.0,4834
3733380000000000.0,8445
3733380000000000.0,8380
3733380000000000.0,1700
3733370000000000.0,3982
3733370000000000.0,3859
3733370000000000.0,1736
3733370000000000.0,7794
3733370000000000.0,9999
3733370000000000.0,9662
3733370000000000.0,7289
3733370000000000.0,1511
3733360000000000.0,9290
3733360000000000.0,2287
3733360000000000.0,5716
3733360000000000.0,9564
3733190000000000.0,3132
3733180000000000.0,2780
3733180000000000.0,8731
3733180000000000.0,2688
3733180000000000.0,9457
3733180000000000.0,7853
3733180000000000.0,4050
3733180000000000.0,4316
3733180000000000.0,3177
3733170000000000.0,7470
3733170000000000.0,1496
3733170000000000.0,6792
3733170000000000.0,5960
3733170000000000.0,2126
3733170000000000.0,7321
3733170000000000.0,1625
3733170000000000.0,8722
3733160000000000.0,2188
3733160000000000.0,1668
3733160000000000.0,3436
3733160000000000.0,4445
3733160000000000.0,9231
3733160000000000.0,3516
3733160000000000.0,5480
3733160000000000.0,4497
3733150000000000.0,1567
3733150000000000.0,3214
3733150000000000.0,5967
3733150000000000.0,5633
3733150000000000.0,6697
3733150000000000.0,8985
3733150000000000.0,3588
3733150000000000.0,2775
3733140000000000.0,9320
3733140000000000.0,6228
3733140000000000.0,3377
3733140000000000.0,7787
3733140000000000.0,3177
3733140000000000.0,7623
3733140000000000.0,5502
3733140000000000.0,4078
3733130000000000.0,8123
3733130000000000.0,8420
3733130000000000.0,3251
3733130000000000.0,7147
3733130000000000.0,4098
3733130000000000.0,3867
3733130000000000.0,2183
3733130000000000.0,7651
3733120000000000.0,4100
3733120000000000.0,1291
3733120000000000.0,4784
3733120000000000.0,5344
3733120000000000.0,1330
3733120000000000.0,2295
3733120000000000.0,5828
3733120000000000.0,2400
3733110000000000.0,2614
3733110000000000.0,6317
3733110000000000.0,4125
3733110000000000.0,2406
3733110000000000.0,5623
3733110000000000.0,6629
3733110000000000.0,1879
3733110000000000.0,4589
3733100000000000.0,1330
3733100000000000.0,6454
3483560000000000.0,1965
3775140000000000.0,2595
3777140000000000.0,1008
3777140000000000.0,1511
3777090000000000.0,2559
3777080000000000.0,6509
3776880000000000.0,3246
3776700000000000.0,4078
3775680000000000.0,4946
3775410000000000.0,2593
3774950000000000.0,3874
3774170000000000.0,8167
3770780000000000.0,5506
3770180000000000.0,9283
3770040000000000.0,7673
3769960000000000.0,4087
3769830000000000.0,7250
3769830000000000.0,2783
