GroupID,AccountProfileID,Role
180,3985378684,admin
376,3759544441,admin
71,5333848061,admin
418,1719106322,admin
200,3504543371,admin
226,2912023082,co-admin
195,5288985107,admin
43,2747615677,co-admin
213,3975918155,co-admin
332,3280085425,co-admin
26,2359411987,admin
257,5336258681,co-admin
137,3071697190,admin
473,2268951072,co-admin
496,2918518815,co-admin
258,2585477223,admin
455,3177255652,admin
186,5255955948,admin
261,5317547313,admin
369,1370956077,member
123,5302977757,co-admin
393,5255349715,admin
308,2563659751,member
343,3637181085,member
195,3504547037,co-admin
243,3300691274,co-admin
224,2891324827,member
229,3241803312,member
483,3134705721,admin
244,1818023060,co-admin
454,3607562193,member
104,3735208802,co-admin
499,3284946071,co-admin
137,5318183073,admin
189,5310681078,co-admin
370,5303913845,member
7,3155291905,member
320,5341026953,member
93,1418871171,co-admin
381,2218511207,member
231,3503432721,member
338,5032868098,member
109,3928008958,admin
475,3506000443,co-admin
287,3353027054,admin
315,2945165054,member
496,5228102359,admin
63,5320254624,co-admin
272,3318641090,co-admin
337,2011345111,member
473,2711780624,admin
44,5361657974,member
287,5145615022,co-admin
355,2732114025,co-admin
294,5032935234,member
160,5016888350,member
414,2998959565,co-admin
128,5071646994,co-admin
305,2604241472,admin
469,2656528523,admin
212,5271217326,admin
392,3950998232,admin
391,2653576933,admin
181,2696871580,co-admin
350,3912145671,member
387,5266748571,admin
381,5339760487,co-admin
474,2320854377,member
27,2964687392,admin
106,2072425327,co-admin
463,3901444106,co-admin
441,5234032235,co-admin
466,2622832885,admin
112,3978638778,admin
166,5044714021,co-admin
228,1985412191,member
178,5278218815,co-admin
232,1844631582,admin
483,1000614993,co-admin
293,3089819133,admin
277,2917960211,member
204,3543295411,member
433,3115464905,admin
411,3508849565,admin
69,3603249545,co-admin
193,5288011409,co-admin
266,3964598142,co-admin
155,3077092401,co-admin
28,3898157944,co-admin
496,3973480582,admin
410,3215322582,member
297,3033785821,admin
455,3978471593,member
184,2964772404,co-admin
38,3116143007,admin
237,3509734865,member
137,3215942535,admin
238,2931929944,co-admin
498,5134951976,co-admin
146,3294494431,member
153,2539608544,co-admin
128,3180077361,member
209,2546031812,member
318,5150312357,member
139,5165923106,co-admin
88,2879897381,member
460,3297028007,co-admin
73,3481570674,admin
357,3764144283,admin
308,5347316545,member
101,3415188084,co-admin
364,5095042672,admin
73,3324165972,co-admin
482,5248221141,co-admin
180,2690793631,admin
31,5013084547,member
120,3686639760,co-admin
268,5141323275,member
466,2679095627,co-admin
72,2602530167,co-admin
38,3871975199,admin
498,2844501637,member
99,3855909781,member
165,1642351362,admin
129,5305456019,co-admin
293,2674876537,admin
497,5124011441,admin
249,3789429363,admin
56,2184097707,co-admin
215,2525765095,member
404,5268943098,admin
179,1796758445,admin
246,2998951677,member
203,5328921525,admin
233,2661163397,admin
2,2850540265,co-admin
334,2599426401,admin
128,3036123853,admin
103,3931284570,admin
305,3982255818,admin
415,2893400337,member
457,2403948690,co-admin
340,2266245372,co-admin
194,3472107594,admin
412,3861722399,co-admin
27,3044566052,member
295,2608937103,member
8,3798700414,admin
320,3978645131,co-admin
37,5318061937,member
201,3192943597,co-admin
324,5361705093,co-admin
479,3016174673,co-admin
86,3265721555,co-admin
18,5210393703,admin
318,2249923173,admin
366,2998918747,admin
223,1011629770,admin
294,5307688346,co-admin
400,5046220280,member
414,2871826512,member
465,1910801735,co-admin
269,2098795973,co-admin
117,5067182376,member
498,5013046994,co-admin
359,5216946686,co-admin
203,3978465750,member
113,3478643571,member
64,3515788545,member
59,5035997617,co-admin
435,5306647102,co-admin
9,2537490921,admin
462,3164192204,admin
418,3061732213,member
65,3209564490,co-admin
373,2709676907,admin
439,3939576362,co-admin
436,2967311815,member
78,3492500861,member
105,3432244174,member
226,5311220029,admin
433,2931970930,member
297,2998982425,member
28,3973341465,admin
342,3769524752,admin
69,3584107411,co-admin
337,1872667580,co-admin
449,3831249307,co-admin
92,2597133635,co-admin
6,2878794345,member
153,1039838004,member
360,5063640693,admin
169,2998946155,co-admin
490,2818872274,co-admin
105,3719430140,admin
319,5099024877,co-admin
441,2647299802,admin
328,2885109733,co-admin
204,5237507131,co-admin
292,3978476577,member
311,1991051357,member
379,5200481134,co-admin
43,2703896305,co-admin
265,5057713919,admin
69,3098244737,member
407,2741151065,co-admin
431,5112246118,member
149,3983656949,member
271,2414356551,co-admin
448,5242617677,admin
221,1840996984,member
102,3045006490,co-admin
281,5318903555,member
357,2909861420,admin
21,2240819521,admin
468,1796555165,admin
213,1822952740,co-admin
80,1670441420,co-admin
335,1837339214,co-admin
496,5185355042,member
39,2771866275,member
272,5073279095,co-admin
315,5214668319,member
446,5323069984,co-admin
233,2909861420,admin
291,5365265295,member
259,5079012952,co-admin
256,3975929912,co-admin
150,5039674284,admin
271,2107679724,admin
13,3088438551,member
114,1911659183,member
145,5292909246,admin
78,5076829803,admin
59,2290725484,admin
163,1370956077,member
275,3138640343,co-admin
51,5067071165,co-admin
6,5292129881,member
350,3045351010,co-admin
356,3044873580,member
463,5361405842,co-admin
331,3034423212,admin
229,1997184545,co-admin
424,3064788101,co-admin
417,2902529067,co-admin
234,3349782820,co-admin
461,5095688244,admin
338,5305214951,member
218,3108644371,co-admin
352,3353027054,co-admin
480,2794818447,member
225,5132608256,co-admin
279,1830622961,member
377,3243602651,co-admin
152,3114895243,co-admin
35,3115719973,member
4,5352547152,co-admin
499,3925932026,co-admin
459,2997965191,admin
412,3976548462,member
498,2042683875,member
270,5101906722,member
186,3504555185,member
146,3273540785,member
156,2886829857,member
121,5289226310,co-admin
428,5159212888,co-admin
96,2891582277,admin
275,2282417643,member
266,3241108642,admin
496,2020952945,co-admin
300,2778795415,co-admin
199,3556047825,member
18,2890550815,co-admin
84,2515074317,member
474,3976011933,member
70,5282106427,member
16,5245693312,co-admin
13,3888623052,member
340,3494981267,co-admin
411,2744303025,member
78,5288758447,admin
191,5338368600,co-admin
291,3975881526,member
202,3145822953,admin
75,2661450420,admin
367,1425862963,member
35,3912403394,admin
330,5258056605,admin
223,5089991719,co-admin
470,5180351884,co-admin
376,2285074640,member
8,5036074337,co-admin
36,5077651798,member
201,5281029853,admin
62,5302118163,member
362,2964672982,admin
184,5183338292,admin
290,2209682112,co-admin
120,3099271655,co-admin
71,5032104161,co-admin
152,3723217064,co-admin
35,3307396821,co-admin
184,3932616325,admin
34,3242253604,co-admin
306,2507662582,co-admin
131,5085025325,member
260,1885982224,admin
381,5079742697,co-admin
41,2984856391,member
232,2815105923,member
144,2775676811,co-admin
427,3719153354,member
465,3408127592,member
207,3483696322,admin
116,5154766420,admin
470,5135032687,co-admin
140,3175666262,co-admin
289,3279732284,member
342,2485531560,admin
438,3212293104,admin
429,3829917378,co-admin
317,2741052925,member
35,2243571923,admin
297,2913035433,admin
74,2736854544,admin
437,2090955723,member
7,1978510141,admin
22,5298197987,co-admin
112,5079709518,member
383,5127163455,admin
462,3587652562,co-admin
473,5321329822,member
42,1712385355,co-admin
257,1307918660,co-admin
475,5084475953,member
39,1879796180,co-admin
166,5375111870,member
296,5253113736,admin
345,5088477158,admin
328,3808641792,member
219,1642635773,member
52,2878840151,member
255,2961220747,member
185,1789109743,admin
171,2054110505,member
162,1911659183,admin
142,3837045183,co-admin
212,5340649733,co-admin
29,2414834981,admin
106,5086881215,admin
312,2903469155,member
344,5102158111,member
102,1426517681,member
33,3863365475,admin
267,3044952254,admin
365,3164634945,member
340,5074928182,admin
493,3499456690,member
100,5175290994,co-admin
271,5213178647,member
153,5202010531,admin
442,3612373837,admin
24,2343956153,admin
127,5074015757,member
70,3208712093,co-admin
296,3994792353,co-admin
305,3044957814,co-admin
150,1999685037,member
462,2944943511,admin
490,5310683106,member
375,2263976872,member
249,3043456582,admin
52,5147358488,co-admin
62,3187556084,admin
413,2608055283,admin
364,3221050142,admin
477,2931871664,co-admin
65,5140169176,co-admin
213,5255349715,co-admin
149,5302260922,member
3,3324451620,admin
39,3537140167,member
143,5073279095,co-admin
107,2901310261,co-admin
71,2518188063,admin
128,2074020243,member
156,5319961288,co-admin
367,5328854844,admin
480,1799222985,admin
378,2034468807,admin
253,5289226310,co-admin
154,2709934591,admin
275,5288811746,co-admin
15,3018237925,co-admin
467,2611013041,admin
244,3245480420,co-admin
229,5306167186,member
147,5361405842,co-admin
34,1836732374,admin
468,3141051345,co-admin
293,3020462785,admin
301,2479757795,member
281,2794161133,co-admin
86,2390200905,co-admin
275,3544582370,member
423,1682527385,co-admin
352,1655914615,member
13,3174143083,member
211,3925003184,member
456,5083464844,admin
360,5144720294,member
32,5200743843,member
178,2192897294,member
384,3085196607,admin
368,5294769532,admin
11,2926792654,member
444,3258574712,member
223,3655472221,co-admin
283,2080255685,admin
292,5045032631,admin
227,3252318304,member
195,3554706010,admin
44,3865698678,co-admin
239,5264875621,co-admin
456,1864691512,admin
399,5151248535,co-admin
461,2431826387,admin
48,5033427306,member
445,3927196910,co-admin
175,5108910699,co-admin
330,1063865130,co-admin
228,2213031313,admin
20,5111833956,admin
317,1969948545,admin
69,2914086753,member
67,1768896294,co-admin
95,2973599445,co-admin
93,3975878885,admin
126,5286082103,admin
398,3353027054,co-admin
138,3820912322,co-admin
138,5249841496,co-admin
172,3553235631,admin
287,2482351573,co-admin
93,1729438250,member
94,3954571742,co-admin
92,2483210887,co-admin
123,1821739112,admin
371,3245492634,admin
220,5076346225,admin
178,2285866970,member
425,3262683194,member
297,5151689235,member
202,3870893861,member
417,2698956827,member
367,3772846612,member
367,3297028007,co-admin
243,2844830371,admin
241,5286066760,member
154,3666483175,member
319,1960937667,member
350,2335779243,admin
83,2209682112,member
82,5087276699,admin
90,5045584273,member
102,2613735402,co-admin
23,5330748277,member
325,1962095242,admin
62,5307259329,member
416,2718639310,co-admin
428,2699610593,member
72,2882495811,member
325,2900447241,member
270,3130393195,member
156,3043464004,co-admin
220,2122291102,co-admin
244,5097343378,member
269,2174584764,member
460,5223387922,member
219,3596708707,admin
105,5073769775,co-admin
301,3700429223,co-admin
128,5298919629,member
441,5086748235,co-admin
243,5306693644,member
337,2785590811,admin
75,5041482958,admin
146,3052953825,co-admin
356,3513051863,co-admin
173,5373418401,co-admin
349,5110649853,admin
329,3777999222,co-admin
260,3881392392,member
286,3187556084,member
38,2770437807,admin
354,5257078419,co-admin
427,2653254605,member
233,3951014924,co-admin
154,5041926028,admin
172,2613126435,member
224,1873820015,admin
1,3156564555,admin
188,3723048644,admin
10,5103478452,admin
235,2580318890,co-admin
278,5172269110,co-admin
132,5196886259,member
431,5072240133,member
286,3148343157,member
140,3509734865,admin
16,2794848463,member
107,2843096377,co-admin
410,1231805512,member
70,2606714737,member
281,2893942517,co-admin
406,2998909333,admin
363,5122582825,co-admin
312,2659655497,member
17,3523830685,admin
274,2946344897,co-admin
31,2851617982,admin
406,5328854844,co-admin
73,1830627563,member
266,5323731111,admin
42,2212492394,admin
295,5196224923,member
25,1945255183,co-admin
292,3493328294,admin
179,3486849192,co-admin
13,3231129693,co-admin
133,3513729142,co-admin
229,2641840722,co-admin
382,5268310527,admin
424,5104870601,admin
327,5079709518,member
454,5211891225,member
284,3723048644,co-admin
430,2851588942,co-admin
21,5302118163,admin
92,3550202200,admin
371,2678622421,co-admin
64,2476474040,member
215,3896666488,co-admin
437,2880938763,co-admin
60,2801608892,admin
65,1723451344,co-admin
16,5258525397,co-admin
358,5066579056,co-admin
16,5097854757,co-admin
261,3646160783,co-admin
189,3627224955,member
269,5257292628,admin
51,3886474967,co-admin
203,3115933957,member
283,3876485890,admin
260,5339549096,co-admin
72,2792932110,admin
107,2764298065,member
254,3156524831,member
311,3602828061,co-admin
285,2661097861,admin
412,5216336566,admin
426,5071920712,admin
365,1740095815,co-admin
232,5176551815,admin
128,1811395101,admin
137,5098494952,member
52,3169543140,co-admin
368,3700511010,member
349,5040958285,co-admin
387,2845129537,co-admin
498,3294790621,admin
406,5302220386,co-admin
347,2836995110,admin
482,2514094585,member
197,2878467335,admin
116,5187828060,admin
22,5029735986,member
247,2998862703,admin
261,5252858348,member
312,5085355618,member
81,3192745613,member
68,3404071204,member
321,5062304821,admin
385,5141580140,member
396,3419728192,admin
8,2998908077,admin
164,3978253911,admin
68,2845129537,member
301,5264842392,co-admin
137,2365198283,co-admin
299,5105033217,admin
84,2858342364,co-admin
142,5187760281,member
453,2931871664,admin
158,2998366103,co-admin
136,1947948017,admin
415,3511966184,member
316,5374325116,co-admin
99,3150468337,member
73,5329891664,member
63,5046429892,member
154,5127543340,member
153,3908748637,co-admin
70,2760598317,member
290,3233638894,co-admin
210,3978472435,member
383,2505916491,member
22,5114518479,member
42,5057073736,member
407,5305021616,co-admin
21,2625400652,co-admin
472,5175617634,co-admin
197,5097343378,member
350,1406417413,member
41,1909379591,admin
183,3066302580,co-admin
336,3271901761,admin
196,5347212327,co-admin
185,2677608995,co-admin
21,3833155926,admin
63,3140884745,member
279,3668553851,admin
28,5353989644,member
356,1883982660,admin
103,5306623478,co-admin
25,3501555861,member
314,3902382966,admin
328,3443132440,member
58,1025430091,admin
22,3117307821,admin
141,2705360215,admin
20,2398831473,member
337,1767385783,admin
311,2817015500,co-admin
439,5240161901,admin
327,2829224103,admin
446,3795459770,admin
170,3193578867,member
268,5087335872,admin
447,3976003314,member
350,3477265887,co-admin
146,1599665362,member
439,3028302115,co-admin
196,1302875695,co-admin
42,3239504235,admin
454,5175816162,member
381,2511816303,co-admin
76,5063376611,admin
287,3986223661,co-admin
402,3506019310,co-admin
109,3938015439,member
352,1851931023,member
313,3040157083,admin
290,2041480131,co-admin
194,3950535448,admin
63,3252792642,co-admin
46,2879817570,admin
481,2931204411,member
260,5330807513,admin
188,1105392373,admin
439,5364346495,member
144,2295506635,admin
94,3088052735,admin
111,5111614383,admin
496,3256366650,co-admin
363,5288011409,admin
187,5288811746,admin
295,1756315441,co-admin
428,2817667497,admin
150,5075350888,co-admin
89,3616618341,co-admin
70,2639293714,co-admin
355,3411154620,co-admin
29,5199646591,admin
378,5109599421,admin
200,2964672982,co-admin
75,1825730482,co-admin
444,2366007594,member
189,5302904524,member
63,5074928182,admin
50,3934425713,member
218,5334918405,member
254,5152938381,admin
106,1976977273,member
247,1945055952,admin
367,2784912942,member
71,2935697385,co-admin
84,1808789501,admin
419,5317547313,member
462,2233005914,co-admin
272,1567045003,admin
423,3206188965,admin
230,2459579221,member
469,2209682112,admin
36,5040958285,co-admin
434,5339786073,co-admin
241,5033592356,member
311,3185991824,admin
175,3950822056,co-admin
409,3508516505,admin
273,5083992044,co-admin
46,5142527866,member
375,1675709622,co-admin
461,2998983535,member
138,5081933316,admin
414,2449788384,member
305,3750840570,member
295,2817314345,admin
478,1868168465,member
391,5110351307,co-admin
91,3852425253,admin
119,1724637783,co-admin
398,1821298173,co-admin
376,2152121223,member
146,5064502831,member
206,3186570143,member
227,2294729610,admin
69,1786798742,member
63,5241672660,admin
155,5013084547,admin
361,5140867170,member
431,2295506635,member
424,5097578696,co-admin
33,3429995494,co-admin
155,1882271105,co-admin
196,3978456323,member
225,5242914101,admin
258,5372820032,member
107,1933463455,co-admin
140,3037649741,member
200,5307688346,admin
366,3908748637,member
133,2998902627,member
410,3037303477,admin
450,1938975425,co-admin
487,1856080843,member
222,3996246777,co-admin
179,3861595027,member
435,1868938482,admin
413,3493320622,admin
476,3978466089,member
334,3973504414,co-admin
62,3165168943,co-admin
422,5187514075,co-admin
495,2623128753,co-admin
392,5102130160,co-admin
311,3253897285,admin
41,2296022463,member
1,3159528667,admin
231,5089605527,admin
222,3235513024,admin
465,5330753075,co-admin
366,2851588942,member
496,2122825841,admin
319,5110677243,co-admin
36,2846569732,admin
144,2925873997,admin
190,3904355127,admin
74,3283553653,member
62,2895075895,member
488,2661246261,co-admin
429,3873512438,admin
101,2945165054,admin
184,5248455364,admin
225,3978454897,admin
22,2002949641,admin
160,1782593465,admin
82,2772394721,co-admin
480,1770237683,admin
238,3181015842,co-admin
464,5310757149,admin
297,5208218466,co-admin
45,2851338383,member
20,3212293104,admin
216,5320173997,member
440,3076397651,co-admin
494,5073411864,co-admin
312,2061407741,member
440,2262940817,member
299,1893760212,admin
45,3711221333,co-admin
387,5231760414,member
312,5127927156,member
311,3978498893,co-admin
57,3607562193,admin
382,3419728192,admin
216,5104688988,admin
424,5374320352,admin
399,3506021821,co-admin
157,5247974390,member
357,2628908153,admin
363,5337671544,member
490,3172847852,member
140,1898808945,co-admin
28,2882112705,admin
286,5141479015,admin
363,5064399057,admin
194,5016494312,member
357,3155291905,co-admin
346,1864266891,member
320,3978472294,member
75,5366917130,co-admin
450,5096824308,co-admin
371,3220605831,co-admin
493,5034522259,admin
291,5374207493,member
427,5159777767,member
497,3307608601,admin
165,5326477957,member
356,3510658102,member
360,1621662667,admin
401,1953623430,member
370,5089998884,co-admin
401,5311163042,co-admin
128,2059416137,co-admin
435,1977996933,member
437,2616174357,co-admin
404,2731864290,co-admin
16,3443132440,co-admin
133,3361328334,admin
102,2955772297,admin
445,1911835387,admin
364,3881392392,co-admin
150,2397991427,co-admin
484,3978304219,member
460,5088477158,co-admin
41,2309102980,admin
327,2937766763,admin
265,2844142401,member
186,3264049732,co-admin
378,5092137669,admin
351,2997889363,member
231,5224392885,co-admin
290,2516912692,member
58,2983392094,co-admin
138,2674362480,admin
433,3957270194,member
268,3079616891,co-admin
268,1767385783,admin
499,3249924764,co-admin
258,2248521623,admin
298,5108838884,member
142,3168361962,admin
181,5286026733,co-admin
227,2890346971,member
111,5317976063,co-admin
478,3973007732,co-admin
336,2756501337,member
230,5059222721,co-admin
24,2892904177,co-admin
226,2267294215,member
95,5234836907,admin
7,2438328093,member
290,5074015757,co-admin
341,3233638894,admin
117,2437356095,member
303,3612373837,admin
72,5306381565,admin
361,3881392392,admin
47,1838466097,admin
113,5090753734,admin
76,3505822112,admin
221,5120587121,co-admin
102,5301895102,admin
152,3831277564,admin
420,1766692673,member
153,3247488621,admin
254,3486785693,admin
91,2656470670,member
354,1842498864,member
399,5273100312,admin
326,5023142761,member
33,2089876613,member
342,3866925631,admin
344,5096938384,admin
265,2295522332,member
308,2506434215,co-admin
88,3112395455,co-admin
316,5118885066,member
357,2056367673,co-admin
325,1972564523,co-admin
402,5216123959,admin
409,2621190240,co-admin
271,2160569853,member
45,2356839740,co-admin
352,2315085021,member
401,2957314997,co-admin
403,2824110203,member
26,2914778787,member
198,3316024900,admin
217,5083958570,member
143,3561432224,member
278,5225775243,co-admin
14,5293548914,co-admin
46,5238666961,member
317,5180389709,member
477,2081267051,co-admin
353,3960933787,co-admin
103,3236536840,admin
444,3276796631,member
370,2207492593,co-admin
307,3523687831,co-admin
76,5103754995,co-admin
419,5374538120,co-admin
54,5330763800,co-admin
153,3213946047,member
390,5087205603,admin
175,3162187911,member
177,2537523211,admin
23,1946260857,admin
450,2982928555,admin
23,3965546977,member
81,3127783833,co-admin
9,3505997181,admin
171,5260673737,member
115,3927101293,admin
40,5256715380,co-admin
481,3507560291,member
296,5117096446,admin
146,5078983890,admin
352,3985253215,co-admin
412,3713048751,co-admin
264,2238961445,co-admin
177,2336561693,member
422,5096921939,member
391,2982081123,member
421,3156524831,admin
240,5288811746,member
257,5043577095,co-admin
143,3861845321,co-admin
253,3320891382,admin
385,3087507615,member
53,3961391044,admin
14,1778681953,admin
70,3132909225,co-admin
6,5039065271,member
375,2910887094,admin
489,5079012952,member
236,2832152387,member
102,3716505680,member
18,3134901705,member
89,3995748671,admin
302,5049674624,member
359,3045223650,co-admin
136,5331715802,admin
355,3795459770,member
2,3742292511,co-admin
377,3978469319,co-admin
47,3872606056,member
207,2612922641,co-admin
142,1930050781,co-admin
4,2920015852,member
444,2682314143,admin
26,5088332629,co-admin
374,5032935234,member
486,3503831453,co-admin
133,3820886572,member
134,5136236386,member
450,3912145671,member
198,5323057047,co-admin
134,3841885858,member
113,3071697190,co-admin
310,3268289111,admin
422,2303542131,member
180,2274986352,member
429,2838940271,member
64,3980126893,co-admin
13,1909153137,member
33,2710433185,co-admin
215,3882362233,co-admin
330,3901444106,member
322,2734884340,admin
51,3308881730,member
7,2459101557,admin
217,5111694497,admin
48,5090117568,admin
92,1767699505,admin
251,5210645868,co-admin
289,2625400652,member
262,3716505680,member
178,5032697634,member
52,3948085471,co-admin
444,3251126185,admin
144,5084750473,co-admin
343,3124384075,member
54,1221925752,co-admin
19,3278195955,admin
128,3975922620,member
137,3869194406,admin
7,5073269277,co-admin
88,2998863917,member
39,3286692405,admin
95,5064380488,admin
308,5282112716,admin
500,2624343383,member
51,5075573033,member
236,5319782182,member
11,3489622590,co-admin
7,5376045863,co-admin
72,5109943966,member
9,2892008167,admin
438,2391065751,admin
93,5374189139,member
410,2805239764,co-admin
52,1974377115,member
420,1634401881,admin
353,2948030101,co-admin
48,3472107594,admin
333,3668553851,co-admin
365,2710701261,admin
62,3045375444,admin
82,3478879712,admin
430,5087276699,member
16,2773159787,member
159,2580212351,admin
392,3298454441,admin
336,1370956077,co-admin
377,2862648170,co-admin
88,5307806803,member
301,2663285963,member
428,3608899011,admin
344,2600274761,co-admin
195,2673374234,co-admin
247,1583952672,co-admin
284,5248704060,admin
116,5099884377,member
367,3478615482,co-admin
210,2997969041,co-admin
311,2655032604,admin
199,5102580417,admin
103,5293104894,member
370,3065820233,admin
106,1894892632,admin
267,5211891225,admin
298,5085179770,co-admin
267,3248720115,co-admin
447,2868952580,member
159,3083451671,member
175,3206991644,co-admin
127,1818061732,co-admin
86,3168232577,admin
12,5061924249,member
280,3341591502,member
370,2903611633,co-admin
80,3723217064,co-admin
318,5111763109,co-admin
118,5090117568,member
412,1850489090,member
463,2748237263,co-admin
72,2508070032,member
50,2126861003,admin
69,1766692673,co-admin
74,3973235796,member
236,2709775864,co-admin
303,2768118175,admin
192,3711221333,co-admin
462,5083719306,member
27,2720647850,member
293,2850540265,member
416,3496134501,admin
373,2937260511,admin
13,5343099148,co-admin
41,3807603897,admin
444,3905908260,co-admin
410,3848667384,co-admin
151,5372945037,member
449,3411154620,co-admin
203,2511816303,co-admin
363,2933853413,member
442,2617708121,co-admin
47,2897506153,member
252,2105641641,member
60,5211187436,admin
69,1425862963,co-admin
366,5090753734,member
127,5173694869,co-admin
208,5307688346,member
429,5288969987,member
453,5136814712,member
163,3995980086,member
124,2684844301,admin
40,2503215842,admin
356,2573797972,co-admin
418,1647562620,member
495,2844868055,member
402,5110351307,member
439,5091499649,member
476,3470171222,admin
453,2600274761,co-admin
264,2133523613,admin
202,5073223492,member
422,1298173774,member
124,5203408945,co-admin
147,3539193937,co-admin
79,5321367292,admin
87,1797585333,co-admin
311,3493096282,member
160,3630822521,admin
187,3921944849,admin
6,1342984750,admin
300,3255725775,admin
136,5086809272,admin
341,1955717852,member
139,2517509105,member
494,3225815227,member
131,5069463711,admin
171,5127538979,member
302,3692058652,member
303,2478879313,member
321,2923341417,co-admin
231,2116521155,admin
336,5136836464,co-admin
397,2997880693,co-admin
20,2983709302,co-admin
243,2248293637,co-admin
271,2931871664,member
188,2344320693,admin
312,2998950091,member
354,5072417087,admin
203,3152903565,co-admin
44,3544383547,co-admin
428,1777341373,admin
430,1745398501,member
51,2887181617,co-admin
265,3936417277,admin
272,5198879920,co-admin
285,1838392457,co-admin
160,3198103070,member
403,5283372632,admin
304,2159804521,member
360,3890256929,member
438,5132608256,admin
35,5201596295,admin
113,2753118715,co-admin
143,2204657397,admin
106,5053831087,co-admin
392,5242539083,admin
152,3931288115,member
352,5261531003,admin
251,2513899860,co-admin
83,1114281232,member
465,2928734201,co-admin
84,1744664443,admin
196,5329859275,member
128,5089291869,co-admin
367,2514094585,admin
50,2603529657,co-admin
89,2900945525,co-admin
472,3701055090,co-admin
309,3739179363,admin
180,3793889353,member
139,3145967801,admin
225,3018269005,admin
355,5014401650,co-admin
146,2286130554,co-admin
456,5277050906,co-admin
235,5319961288,admin
342,3279079355,member
448,3004873637,member
191,3807487518,member
128,2451565295,member
210,1997833941,co-admin
50,3540783464,co-admin
483,2199080565,co-admin
317,2844879957,co-admin
382,5106768671,admin
390,3993819652,co-admin
346,2941634180,member
358,5036009749,member
282,2946344897,co-admin
182,3140884745,co-admin
142,3137434647,co-admin
363,5331540310,member
346,5078732753,member
402,2105641641,co-admin
62,2054273727,admin
431,5185106397,co-admin
431,5078118963,co-admin
193,2881187115,member
244,3044015832,member
94,2463934675,co-admin
123,3504559641,member
382,3569322031,co-admin
257,5038618000,admin
440,3756197881,member
104,2715957595,member
397,2878052231,co-admin
157,2964687392,member
131,5323731111,member
336,1045376640,member
240,2668395895,admin
35,3630519423,member
346,5302117090,co-admin
94,2274986352,co-admin
10,2885754621,member
270,5215064551,co-admin
337,5248761104,co-admin
179,3153776455,co-admin
112,5299252532,co-admin
206,2734973843,co-admin
464,5188467316,admin
302,5096852100,admin
411,5315555502,member
17,3074100523,admin
410,3597764847,member
435,3554666935,member
252,5213010307,member
221,2890715751,co-admin
235,1928786287,member
76,3320803583,admin
292,2736153655,admin
38,1872667580,admin
498,5089582251,member
392,1105392373,member
388,1835844617,member
474,1756315441,co-admin
213,5194392687,member
68,2732388634,member
89,5082334762,member
341,2062767035,member
38,3995748671,co-admin
397,3488430544,member
483,3907736810,co-admin
167,5305421955,member
460,5041128126,admin
111,2634275522,co-admin
204,5063238477,co-admin
355,3822093959,admin
89,2910505127,co-admin
408,3858865689,member
461,5325002372,admin
313,3801879604,member
21,5304762709,member
205,2235748844,co-admin
24,2566132360,admin
408,2736054085,member
286,5107077705,admin
412,3941055026,member
35,2998959565,co-admin
309,3241824631,co-admin
60,3122513313,admin
53,3404071204,member
341,3175666262,admin
80,5146828298,member
32,5149976902,admin
95,1765814964,admin
458,3310080915,admin
360,3478643571,member
472,2248293637,admin
170,5374592036,member
387,5357679922,admin
286,3179362590,admin
473,2954853997,co-admin
352,1825545547,co-admin
62,3503482924,member
414,3197479432,admin
254,3639906150,co-admin
270,2875353067,admin
258,5235387277,member
407,2185595275,co-admin
428,5073496872,admin
58,3537140167,co-admin
457,2984324153,admin
68,2876159650,admin
51,3248193584,member
359,3503465710,member
319,5134478195,member
457,3885243393,admin
357,3960933787,admin
29,2480961521,member
8,3975877673,co-admin
428,1974846857,admin
273,3513659305,admin
448,5114599247,co-admin
67,5298586302,co-admin
93,2655188552,member
269,2984856391,co-admin
352,3481271475,co-admin
29,3831249307,member
213,3043489774,admin
85,1780579015,member
177,5207824133,co-admin
371,3044595030,co-admin
318,1802862545,admin
220,3563233534,co-admin
55,5346271331,admin
73,3559092794,co-admin
407,5032372913,admin
272,3120532373,member
184,2387465464,co-admin
148,1841427620,co-admin
494,5368441783,member
22,3253896681,member
113,2985257615,admin
447,3946541578,co-admin
251,5105720594,admin
146,3510835450,admin
230,1777155062,member
450,3975927260,co-admin
379,3493385951,co-admin
433,5313066618,member
376,5203153261,co-admin
313,3045107120,member
493,3926134470,member
161,3304196022,co-admin
101,2176445423,member
92,2384203234,co-admin
371,2860190984,co-admin
414,1946631250,co-admin
14,3793923083,co-admin
102,5055470042,co-admin
72,1625566905,co-admin
486,3879660421,admin
432,1311256711,admin
294,1001647895,admin
125,5083253073,co-admin
234,2844652117,admin
497,1831497737,member
276,3131954303,co-admin
121,5320177582,admin
143,5111093826,member
385,2498532853,member
171,5212665061,admin
134,5356104089,member
26,2863032894,admin
36,5037720851,admin
112,5128391338,member
165,2060008495,admin
119,5033886523,member
159,2390019984,member
430,3511966184,member
203,3978633795,member
196,5079709518,co-admin
384,2207870675,member
358,3935038395,co-admin
420,2417939210,member
369,3975736800,member
131,3861595027,co-admin
78,5075671513,admin
396,2736153655,member
49,2856250794,admin
230,5245019473,co-admin
333,3215910783,co-admin
62,2543678285,member
4,2041480131,co-admin
392,3975891603,admin
471,3060901943,member
251,2964641414,admin
